ORDRE;FAMILLE;SOUS_FAMILLE;CD_NOM;CD_TAXSUP;CD_SUP;CD_REF;RANG;LB_NOM;LB_AUTEUR;NOM_COMPLET;NOM_COMPLET_HTML;NOM_VALIDE;NOM_VERN;NOM_VERN_ENG;SONOTYPE;HABITAT;FR;GF;MAR;GUA;SM;SB;SPM;MAY;EPA;REU;SA;TA;TAAF;PF;NC;WF;CLI;URL
Chiroptera;Vespertilionidae;;60525;;;60520;ES;Plecotus otus;;Plecotus otus ;<i>Plecotus otus</i>;Plecotus auritus auritus (Linnaeus, 1758);Oreillard roux, Oreillard septentrional;;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60525
Chiroptera;Vespertilionidae;;60526;;;60520;ES;Plecotus typus;;Plecotus typus ;<i>Plecotus typus</i>;Plecotus auritus auritus (Linnaeus, 1758);Oreillard roux, Oreillard septentrional;;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60526
Chiroptera;Vespertilionidae;;60527;196414;196414;60527;ES;Plecotus austriacus;(J.B. Fischer, 1829);Plecotus austriacus (J.B. Fischer, 1829);<i>Plecotus austriacus</i> (J.B. Fischer, 1829);Plecotus austriacus (J.B. Fischer, 1829);Oreillard gris, Oreillard méridional;Grey Long-eared Bat;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60527
Chiroptera;Vespertilionidae;;60533;;;60527;SSES;Plecotes auritus hispanicus;Bauer, 1957;Plecotes auritus hispanicus Bauer, 1957;<i>Plecotes auritus hispanicus</i> Bauer, 1957;Plecotus austriacus (J.B. Fischer, 1829);Oreillard gris, Oreillard méridional;Grey Long-eared Bat;;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60533
Chiroptera;Vespertilionidae;;60529;;;60527;SSES;Plecotus austriacus austriacus;(Fischer, 1829);Plecotus austriacus austriacus (Fischer, 1829);<i>Plecotus austriacus austriacus</i> (Fischer, 1829);Plecotus austriacus (J.B. Fischer, 1829);Oreillard gris, Oreillard méridional;Grey Long-eared Bat;;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60529
Chiroptera;Vespertilionidae;;60530;;;60527;ES;Plecotus brevipes;;Plecotus brevipes ;<i>Plecotus brevipes</i>;Plecotus austriacus (J.B. Fischer, 1829);Oreillard gris, Oreillard méridional;Grey Long-eared Bat;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60530
Chiroptera;Vespertilionidae;;60531;;;60527;ES;Plecotus kirschbaumii;;Plecotus kirschbaumii ;<i>Plecotus kirschbaumii</i>;Plecotus austriacus (J.B. Fischer, 1829);Oreillard gris, Oreillard méridional;Grey Long-eared Bat;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60531
Chiroptera;Vespertilionidae;;60532;;;60527;ES;Plecotus meridionalis;;Plecotus meridionalis ;<i>Plecotus meridionalis</i>;Plecotus austriacus (J.B. Fischer, 1829);Oreillard gris, Oreillard méridional;Grey Long-eared Bat;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60532
Chiroptera;Vespertilionidae;;163463;196414;196414;163463;ES;Plecotus macrobullaris;Kuzjakin, 1965;Plecotus macrobullaris Kuzjakin, 1965;<i>Plecotus macrobullaris</i> Kuzjakin, 1965;Plecotus macrobullaris Kuzjakin, 1965;Oreillard montagnard;Alpine Long-eared bat;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/163463
Chiroptera;Vespertilionidae;;79304;;;163463;ES;Plecotus alpinus;Kiefer & Veith, 2002;Plecotus alpinus Kiefer & Veith, 2002;<i>Plecotus alpinus</i> Kiefer & Veith, 2002;Plecotus macrobullaris Kuzjakin, 1965;Oreillard montagnard;Alpine Long-eared bat;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/79304
Chiroptera;Vespertilionidae;;416651;;;163463;ES;Plecotus microdontus;Spitzenberger, 2002;Plecotus microdontus Spitzenberger, 2002;<i>Plecotus microdontus</i> Spitzenberger, 2002;Plecotus macrobullaris Kuzjakin, 1965;Oreillard montagnard;Alpine Long-eared bat;FMd;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/416651
Chiroptera;Vespertilionidae;;458691;186239;186239;458691;GN;Scotophilus;Leach, 1821;Scotophilus Leach, 1821;<i>Scotophilus</i> Leach, 1821;Scotophilus Leach, 1821;;;;3;;;;;;;;;;P;;;;;;;;
Chiroptera;Vespertilionidae;;458692;458691;458691;458692;ES;Scotophilus borbonicus;(É. Geoffroy Saint-Hilaire, 1803);Scotophilus borbonicus (É. Geoffroy Saint-Hilaire, 1803);<i>Scotophilus borbonicus</i> (É. Geoffroy Saint-Hilaire, 1803);Scotophilus borbonicus (É. Geoffroy Saint-Hilaire, 1803);Scotophile des Mascareignes, Scotophile de Bourbon;;FMd-QCF;3;A;A;A;A;A;A;A;A;A;Z;A;A;A;A;A;A;A;https://inpn.mnhn.fr/espece/cd_nom/458692
Chiroptera;Vespertilionidae;;198894;186239;186239;198894;GN;Vespertilio;Linnaeus, 1758;Vespertilio Linnaeus, 1758;<i>Vespertilio</i> Linnaeus, 1758;Vespertilio Linnaeus, 1758;;;;;P;;;;;;;;;;;;;;;;;
Chiroptera;Vespertilionidae;;60537;198894;198894;60537;ES;Vespertilio murinus;Linnaeus, 1758;Vespertilio murinus Linnaeus, 1758;<i>Vespertilio murinus</i> Linnaeus, 1758;Vespertilio murinus Linnaeus, 1758;Vespertilion bicolore, Sérotine bicolore;Parti-coloured Bat;FMd-QCF;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60537
Chiroptera;Vespertilionidae;;60540;;;60537;ES;Vespertilio albogularis;;Vespertilio albogularis ;<i>Vespertilio albogularis</i>;Vespertilio murinus Linnaeus, 1758;Vespertilion bicolore, Sérotine bicolore;Parti-coloured Bat;FMd-QCF;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60540
Chiroptera;Vespertilionidae;;60541;;;60537;ES;Vespertilio discolor;;Vespertilio discolor ;<i>Vespertilio discolor</i>;Vespertilio murinus Linnaeus, 1758;Vespertilion bicolore, Sérotine bicolore;Parti-coloured Bat;FMd-QCF;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60541
Chiroptera;Vespertilionidae;;60542;;;60537;ES;Vespertilio kraschennikovi;;Vespertilio kraschennikovi ;<i>Vespertilio kraschennikovi</i>;Vespertilio murinus Linnaeus, 1758;Vespertilion bicolore, Sérotine bicolore;Parti-coloured Bat;FMd-QCF;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60542
Chiroptera;Vespertilionidae;;60543;;;60537;ES;Vespertilio michnoi;;Vespertilio michnoi ;<i>Vespertilio michnoi</i>;Vespertilio murinus Linnaeus, 1758;Vespertilion bicolore, Sérotine bicolore;Parti-coloured Bat;FMd-QCF;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60543
Chiroptera;Vespertilionidae;;60539;;;60537;SSES;Vespertilio murinus murinus;;Vespertilio murinus murinus ;<i>Vespertilio murinus murinus</i>;Vespertilio murinus Linnaeus, 1758;Vespertilion bicolore, Sérotine bicolore;Parti-coloured Bat;;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60539
Chiroptera;Vespertilionidae;;60544;;;60537;ES;Vespertilio siculus;;Vespertilio siculus ;<i>Vespertilio siculus</i>;Vespertilio murinus Linnaeus, 1758;Vespertilion bicolore, Sérotine bicolore;Parti-coloured Bat;FMd-QCF;3;P;;;;;;;;;;;;;;;;;https://inpn.mnhn.fr/espece/cd_nom/60544
Chiroptera;;;699094;186233;186236;699094;IFOR;Yangochiroptera;Koopman, 1985;Yangochiroptera Koopman, 1985;Yangochiroptera Koopman, 1985;Yangochiroptera Koopman, 1985;;;;;P;P;P;P;P;P;P;P;;P;;;;;P;;;
Chiroptera;;;699093;186233;186236;699093;IFOR;Yinpterochiroptera;;Yinpterochiroptera ;Yinpterochiroptera;Yinpterochiroptera ;;;;;P;;;;;;;;;;;;;;;;;
Chiroptera;Phyllostomidae;;;;;;ES;Carollia sowelli;;;;;;;FMd;;;;;;;;;;;;;;;;;;;
Chiroptera;Molossidae;;;;;;ES;Molossops temminckii;;;;;;;FMu-QCF;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Accipiter nisus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Acrocephalus schoenobaenus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Acrocephalus scirpaceus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Actitis hypoleucos;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Aegithalos caudatus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Alauda arvensis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Alcedo atthis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Alectoris rufa;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Alopochen aegyptiaca;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Amphibia sp.;;;;;;;frog;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anas crecca;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anas penelope;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anas platyrhynchos;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anser anser;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anser brachyrhynchus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anthus campestris;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Antaxius chopardi;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Antaxius hispanicus;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Antaxius spinibrachius;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Antaxius pedestris;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anthus petrosus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anthus pratensis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anthus richardi;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Antaxius sorrezensis;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Antaxius sp.;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Anthus trivialis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Apis mellifera;;;;;;;bee;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Apodemus agrarius;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Apodemus flavicollis;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Apodemus sp.;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Apodemus sylvaticus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Apus apus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Apus pallidus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Ardea cinerea;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Arvicola amphibius;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Arvicola sapidus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Arvicola scherman;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Arvicola sp.;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Arvicola terrestris;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Asio otus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Athene noctua;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Barbitistes fischeri;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Barbitistes 'sanzii';;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Barbitistes serricauda;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Bicolorana bicolor;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;bird;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Bos taurus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Branta canadensis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Burhinus oedicnemus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Buteo buteo;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;insect wingbeats;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Calidris bairdii;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Calidris canutus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Calidris fuscicollis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Calidris himantopus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Calidris mauri;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Canis lupus familiaris;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Capreolus capreolus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Caprimulgus europaeus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Capra pyrenaica;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;vehicle;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Carduelis carduelis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Certhia brachydactyla;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cervus elaphus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cettia cettia;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Charadrius hiaticula;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Chionomys nivalis;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;chirp;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Chloris chloris;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Chlidonias hybridus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Chorthippus brunneus;;;;;;;grasshopper;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Chorthippus vagans;;;;;;;grasshopper;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Chroicocephalus ridibundus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cicadatra atra;;;;;;;cicada;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cicada orni;;;;;;;cicada;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cicadoidea sp.;;;;;;;cicada;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cinclus cinclus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Circus aeruginosus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cisticola juncidis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Coccothraustes coccothraustes;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Columba palumbus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Conocephalus conocephalus;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Conocephalus dorsalis;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Conocephalus fuscus;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Corsteropleurus chopardi;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Corvus frugilegus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Corvus monedula;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Corvus cornix;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Corvus corone;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Corvus corax;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Coturnix coturnix;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Caelifera sp.;;;;;;;grasshopper;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Crocidura russula;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cuculus canorus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Culicoides impunctatus;;;;;;;fly;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cyanistes caerulea;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cymbalophora pudica;;;;;;;moth;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Cyrtaspis scutata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Decticus albifrons;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Delichon urbica;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Dendrocopos major;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Dendrocopos minor;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Egretta garzetta;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;electronical noise;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Emberiza caesia;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Emberiza calandra;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Emberiza cia;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Emberiza cirlus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Emberiza citrinella;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Emberiza hortulana;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Emberiza schoeniclus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Ephippiger ephippiger;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Equus asinus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Equus ferus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Erinaceus europaeus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Erithacus rubecula;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Euchorthippus chopardii;;;;;;;grasshopper;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Euchorthippus elegantulus;;;;;;;grasshopper;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Eugryllodes pipiens;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Eumodycogryllus bordigalensis;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Eupholidoptera chabrieri;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Eupholidoptera sp.;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Eupholidoptera tyrrhenica;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Falco subbuteo;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Falco tinnunculus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Fringilla coelebs;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Fringilla montifringilla;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Fulica atra;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Fulica cristata;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Gallinula chloropus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Gallus gallus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Gallinago gallinago;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Garrulus glandarius;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Gryllidae sp.;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Grus grus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Gryllus bimaculatus;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Gryllus campestris;;;;;;;ground-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Gun shot;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Haematopus ostralegus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Hippolais polyglotta;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Hirundo rustica;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Homo sapiens;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Hyla meridionalis;;;;;;;frog;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.10;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.11;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.12;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.1;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.2;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.5;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.6;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp.7;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp. 8;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp. 9;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect spp;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Insect sp. from Turkey 1;;;;;;;insect;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Isophya pyrenaea;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Jinx torquilla;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Lampyris sp.;;;;;;;beetle;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Lanius meridionalis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Lanius senator;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Larus argentatus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Larus michahellis;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Leptophyes albovittata;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Leptophyes boscii;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Leptophyes laticauda;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Leptophyes punctatissima;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Limnodromus griseus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Limosa lapponica;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Linaria cannabina;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Lluciapomaresius stalii;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Locustella luscinoides;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Locustella naevia;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Lophophanes cristatus;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Loxia curvirostra;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Lullula arborea;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Luscinia megarhynchos;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Lyristes plebejus;;;;;;;cicada;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Mammalia sp.;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Martes foina;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Martes martes;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;mechanical noise;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Merops apiaster;;;;;;;bird;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Metrioptera brachyptera;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Metaplastes pulchripennis;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Metrioptera saussuriana;;;;;;;bush-cricket;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus agrestis;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus arvalis;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus duodecimcostatus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus gerbei;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus lusitanicus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Micromys minutus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus multiplex;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus savii;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Microtus subterraneus;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;Small mammal spp;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;mixed;;;;;;;noise;;;;;;;;;;;;;;;;;;;
;;;;;;;ES;micromammals sp.1;;;;;;;other-mammal;;;;;;;;;;;;;;;;;;;
